No.,Time,Source,Destination,Protocol,Length,Info
7535,116.813506,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7536,116.813624,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1174442 Win=65535 Len=0
7537,116.814124,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7538,116.814125,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7539,116.814203,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1177362 Win=65535 Len=0
7540,116.814305,10.213.236.199,10.240.128.207,QUIC,1392,"Initial, DCID=591bca8d445eda86, SCID=fca5b33cd687b690, PKN: 4, CRYPTO, PADDING"
7541,116.815392,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7542,116.815788,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7543,116.815865,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1180282 Win=65535 Len=0
7544,116.816757,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7545,116.8175,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7546,116.817502,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7547,116.817682,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1184662 Win=65535 Len=0
7548,116.818131,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7549,116.818133,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7551,116.818252,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1187582 Win=65535 Len=0
7553,116.819828,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7554,116.81983,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7556,116.820991,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7557,116.820992,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7558,116.820994,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7560,116.82168,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7561,116.821681,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7563,116.82189,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7565,116.823448,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7568,116.823769,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1203642 Win=65535 Len=0
7569,116.826361,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7570,116.826375,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7571,116.826377,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7572,116.82653,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1208022 Win=65535 Len=0
7573,116.826679,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7574,116.826773,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1209482 Win=65535 Len=0
7575,116.828983,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7576,116.829224,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1210942 Win=65535 Len=0
7577,116.829895,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7578,116.829896,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7579,116.830088,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1213862 Win=65535 Len=0
7580,116.832085,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7581,116.832087,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7582,116.832088,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7583,116.832374,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7584,116.832465,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1218242 Win=65535 Len=0
7585,116.832804,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1219702 Win=65535 Len=0
7586,116.833932,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7587,116.834161,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1221162 Win=65535 Len=0
7588,116.834271,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7589,116.834272,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7590,116.834439,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1224082 Win=65535 Len=0
7591,116.835727,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7592,116.835964,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1225542 Win=65535 Len=0
7593,116.83608,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7594,116.836081,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7595,116.836082,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7596,116.836251,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1229922 Win=65535 Len=0
7597,116.837886,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7598,116.837887,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7599,116.837888,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7600,116.838198,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1234302 Win=65535 Len=0
7601,116.83848,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7602,116.838606,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1235762 Win=65535 Len=0
7603,116.840424,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7604,116.840519,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1237222 Win=65535 Len=0
7605,116.841001,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7606,116.841002,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7607,116.841078,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1240142 Win=65535 Len=0
7608,116.841653,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7609,116.841654,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7610,116.841765,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1243062 Win=65535 Len=0
7611,116.842049,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7613,116.842136,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1244522 Win=65535 Len=0
7614,116.844125,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7616,116.844741,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7617,116.844742,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7619,116.847375,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7621,116.847666,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7622,116.847667,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7624,116.84887,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7626,116.849641,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7629,116.850152,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1259122 Win=65535 Len=0
7630,116.853034,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7631,116.853086,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1260582 Win=65535 Len=0
7632,116.853291,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7633,116.853292,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7634,116.853355,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1263502 Win=65535 Len=0
7635,116.854263,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7636,116.854315,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1264962 Win=65535 Len=0
7637,116.855345,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7638,116.855481,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1266422 Win=65535 Len=0
7639,116.856065,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7640,116.8561,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1267882 Win=65535 Len=0
7641,116.856484,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7642,116.856485,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7643,116.856486,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7644,116.856551,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1272262 Win=65535 Len=0
7645,116.858329,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7646,116.85833,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7647,116.858331,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7648,116.858399,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1276642 Win=65535 Len=0
7649,116.859863,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7650,116.859864,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7651,116.859865,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7652,116.859945,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1281022 Win=65535 Len=0
7653,116.861423,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7654,116.861425,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7655,116.861425,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7656,116.861566,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1285402 Win=65535 Len=0
7657,116.862616,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7658,116.862678,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1286862 Win=65535 Len=0
7659,116.863611,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7660,116.863612,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7661,116.863613,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7662,116.863683,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1291242 Win=65535 Len=0
7663,116.864309,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7664,116.86431,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7665,116.864344,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1294162 Win=65535 Len=0
7666,116.865993,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7667,116.866057,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1295622 Win=65535 Len=0
7668,116.866435,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7669,116.866436,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7670,116.866437,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7673,116.866565,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1300002 Win=65535 Len=0
7678,116.868439,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7679,116.868439,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7680,116.86844,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7681,116.868553,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1304382 Win=65535 Len=0
7682,116.870018,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7683,116.870019,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7684,116.87002,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7685,116.870132,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1308762 Win=65535 Len=0
7686,116.872358,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7687,116.872359,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7688,116.872465,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1311682 Win=65535 Len=0
7691,116.874071,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7692,116.874072,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7694,116.875163,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7696,116.875514,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7698,116.877344,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7700,116.877961,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7703,116.878192,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51230 Ack=1323362 Win=65535 Len=0
7704,116.879388,10.213.236.199,10.111.113.19,TLSv1.3,206,Application Data
7705,116.879974,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7706,116.880035,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1324822 Win=65535 Len=0
7707,116.880623,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7708,116.8807,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1326282 Win=65535 Len=0
7709,116.880941,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7710,116.880942,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7711,116.881001,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1329202 Win=65535 Len=0
7712,116.882533,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7713,116.882695,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1330662 Win=65535 Len=0
7714,116.884149,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7715,116.88415,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7716,116.884151,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7717,116.88434,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1335042 Win=65535 Len=0
7718,116.884474,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7719,116.884551,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1336502 Win=65535 Len=0
7720,116.885939,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7721,116.885987,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1337962 Win=65535 Len=0
7722,116.886357,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7723,116.886434,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1339422 Win=65535 Len=0
7724,116.886885,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7725,116.886886,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7726,116.886887,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7727,116.886957,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1343802 Win=65535 Len=0
7728,116.888694,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7729,116.888695,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7730,116.888771,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1346722 Win=65535 Len=0
7731,116.890079,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7732,116.89015,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1348182 Win=65535 Len=0
7737,116.890777,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7738,116.890778,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7740,116.890939,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51382 Ack=1351102 Win=65535 Len=0
7741,116.89116,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7742,116.891161,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7744,116.89117,10.213.236.199,10.111.113.19,TLSv1.3,151,Application Data
7745,116.891236,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1354022 Win=65535 Len=0
7746,116.891598,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7747,116.891665,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1355482 Win=65535 Len=0
7748,116.89353,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7749,116.893531,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7750,116.893532,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7751,116.89362,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1359862 Win=65535 Len=0
7752,116.8951,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7753,116.895101,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7754,116.895102,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7755,116.895207,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1364242 Win=65535 Len=0
7756,116.897075,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7757,116.897503,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7758,116.897504,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7759,116.897692,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1368622 Win=65535 Len=0
7760,116.898565,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7761,116.899093,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7762,116.899094,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7763,116.899189,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1373002 Win=65535 Len=0
7764,116.900655,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7765,116.900657,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7766,116.900657,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7767,116.900759,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1377382 Win=65535 Len=0
7768,116.902427,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7769,116.902479,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1378842 Win=65535 Len=0
7770,116.903123,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7771,116.903124,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7772,116.903125,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7773,116.903126,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7774,116.903322,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1384682 Win=65535 Len=0
7775,116.903501,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7776,116.905192,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7777,116.90528,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1387602 Win=65535 Len=0
7778,116.90646,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7779,116.907264,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7780,116.907265,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7781,116.907266,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7782,116.907374,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1393442 Win=65535 Len=0
7783,116.909346,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7784,116.909347,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7785,116.909458,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1396362 Win=65535 Len=0
7786,116.910675,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7787,116.910872,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7788,116.910873,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7789,116.911059,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1400742 Win=65535 Len=0
7790,116.911697,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7791,116.914152,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7792,116.914153,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7793,116.914154,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7794,116.914269,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1406582 Win=65535 Len=0
7795,116.915003,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7796,116.915004,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7797,116.915081,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1409502 Win=65535 Len=0
7798,116.918019,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7799,116.91802,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7800,116.918022,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7801,116.918228,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1413882 Win=65535 Len=0
7802,116.91866,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7803,116.918661,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7804,116.918766,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1416802 Win=65535 Len=0
7807,116.921002,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7808,116.921004,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7810,116.92122,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7812,116.922662,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7814,116.92313,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7815,116.923131,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7817,116.924083,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7820,116.925183,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1429942 Win=65535 Len=0
7821,116.927105,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7822,116.927226,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1431402 Win=65535 Len=0
7823,116.928477,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7824,116.928478,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=1432862 Ack=51479 Win=65535 Len=1460
7825,116.928479,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7826,116.928598,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1435782 Win=65535 Len=0
7827,116.930013,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7828,116.930072,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1437242 Win=65535 Len=0
7829,116.931371,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7830,116.931373,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7831,116.931374,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7832,116.931463,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1441622 Win=65535 Len=0
7833,116.933532,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7834,116.933624,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1443082 Win=65535 Len=0
7835,116.934124,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7836,116.934177,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1444542 Win=65535 Len=0
7837,116.934464,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7838,116.934465,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7839,116.934659,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1447462 Win=65535 Len=0
7840,116.934845,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7841,116.9349,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1448922 Win=65535 Len=0
7842,116.935989,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=1448922 Ack=51479 Win=65535 Len=1460
7843,116.936108,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1450382 Win=65535 Len=0
7844,116.936286,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7845,116.936359,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1451842 Win=65535 Len=0
7846,116.937071,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7847,116.937072,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7848,116.937073,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7849,116.937163,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1456222 Win=65535 Len=0
7850,116.938274,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7851,116.938332,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1457682 Win=65535 Len=0
7852,116.939255,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7853,116.939351,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=51479 Ack=1459142 Win=65535 Len=0
7854,116.940051,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7855,116.940052,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
7856,116.940053,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
