No.,Time,Source,Destination,Protocol,Length,Info
41244,1812.582669,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41245,1812.739059,10.240.103.183,10.130.2.228,QUIC,1382,"Initial, DCID=f0e84af4b04dbaf1, SCID=f3bb1e179f4b4c18, PKN: 2, CRYPTO, PADDING"
41248,1812.912625,10.240.103.183,10.67.167.103,DNS,73,Standard query 0x07d1 A g-fallback.whatsapp.net
41249,1812.942729,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41250,1812.942732,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41267,1813.409458,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=4887b2a258016321, SCID=e222f5242920e1c6, PKN: 3, CRYPTO, PADDING"
41269,1813.451701,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41270,1813.451704,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41271,1813.453621,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41272,1813.453624,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41301,1814.442688,10.240.103.183,10.16.115.208,DNS,73,Standard query 0xdd53 A g-fallback.whatsapp.net
41302,1814.44287,10.240.103.183,10.16.115.208,DNS,73,Standard query 0xd41a AAAA g-fallback.whatsapp.net
41309,1814.494716,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41310,1814.494719,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41311,1814.49472,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41312,1814.494721,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41331,1815.206188,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=833b1fb50664c037, SCID=34b43dc7c411c6d0, PKN: 3, CRYPTO, PADDING"
41332,1815.462446,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=f27e6f66e218f4ab, SCID=4e3dc02c46e3e07c, PKN: 3, CRYPTO, PADDING"
41339,1815.510687,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41340,1815.510691,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41348,1815.715218,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=d4d3b6bd2b65b3ad, SCID=54b767c7212de510, PKN: 3, CRYPTO, PADDING"
41363,1816.311839,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d45d
41365,1816.47969,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41366,1816.479694,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41377,1816.88848,10.240.103.183,10.16.115.208,DNS,68,Standard query 0x13e1 HTTPS mask.apple-dns.net
41378,1816.888781,10.240.103.183,10.16.115.208,DNS,68,Standard query 0xbe45 AAAA mask.apple-dns.net
41379,1816.889002,10.240.103.183,10.16.115.208,DNS,68,Standard query 0xaa5a A mask.apple-dns.net
41380,1816.889117,10.240.103.183,10.16.115.208,DNS,68,Standard query 0x4dcb HTTPS mask-h2.icloud.com
41381,1816.889242,10.240.103.183,10.16.115.208,DNS,68,Standard query 0xcc97 AAAA mask-h2.icloud.com
41382,1816.889345,10.240.103.183,10.16.115.208,DNS,68,Standard query 0x3e47 A mask-h2.icloud.com
41383,1816.925695,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41384,1816.925698,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41399,1817.41624,10.240.103.183,10.74.140.153,TCP,68,50788  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3193164852 TSecr=0 SACK_PERM
41410,1817.682208,10.240.103.183,10.227.224.3,TCP,68,50789  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=1834307793 TSecr=0 SACK_PERM
41411,1817.727688,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41412,1817.727691,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41443,1818.635088,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d72828f
41449,1818.71369,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41450,1818.713697,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41464,1819.464676,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41465,1819.464679,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41479,1819.734677,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41480,1819.73468,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41500,1820.452665,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41501,1820.452668,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41514,1820.596927,10.240.103.183,10.200.28.4,TCP,68,52012  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=2192259559 TSecr=0 SACK_PERM
41515,1820.5983,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=fb17b3f40f4d4d7f, SCID=d4b84c224597529d, PKN: 0, CRYPTO, PADDING"
41519,1820.637599,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41520,1820.637602,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41521,1820.657602,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41522,1820.657605,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41528,1820.718595,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41529,1820.718598,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41536,1820.972489,10.240.103.183,10.87.164.16,TCP,68,52013  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=742020425 TSecr=0 SACK_PERM
41537,1821.002654,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41538,1821.002657,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41552,1821.226675,10.240.103.183,10.196.65.32,TCP,68,52014  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=1844553420 TSecr=0 SACK_PERM
41553,1821.252611,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41554,1821.252615,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41561,1821.452592,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41562,1821.452595,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41563,1821.455141,10.240.103.183,10.156.202.156,TCP,68,50790  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=14196581 TSecr=0 SACK_PERM
41564,1821.481646,10.240.103.183,10.160.29.21,TCP,68,52015  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=2947395886 TSecr=0 SACK_PERM
41565,1821.492595,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41566,1821.492598,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41579,1821.514484,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41580,1821.514487,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41583,1821.601491,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=fb17b3f40f4d4d7f, SCID=d4b84c224597529d, PKN: 1, CRYPTO, PADDING"
41585,1821.629587,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41586,1821.629591,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41592,1821.716584,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41593,1821.716587,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41594,1821.718794,10.240.103.183,10.104.118.186,TCP,68,50791  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3100191129 TSecr=0 SACK_PERM
41595,1821.733835,10.240.103.183,10.136.167.35,TCP,68,52016  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=4038799426 TSecr=0 SACK_PERM
41596,1821.753584,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41597,1821.753591,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41598,1821.766557,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41611,1822.008621,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41612,1822.008624,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41621,1822.111391,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x4e1c AAAA gateway.icloud.com
41622,1822.111554,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xf17e A gateway.icloud.com
41624,1822.158763,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41625,1822.158766,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41626,1822.158767,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41627,1822.158767,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41629,1822.264685,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41630,1822.264688,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41634,1822.388843,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=19dcb3c068b408b6, SCID=5234ba52de9b059c, PKN: 0, CRYPTO, PADDING"
41635,1822.433734,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41636,1822.433737,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41639,1822.511726,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41640,1822.511728,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41655,1822.637578,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41656,1822.63758,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41657,1822.646013,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=96631e29d7ed8516, SCID=99dfc15a0a465a27, PKN: 0, CRYPTO, PADDING"
41658,1822.684748,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41659,1822.68475,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41666,1822.775726,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41667,1822.775729,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41669,1822.903226,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=405c62e6502b981b, SCID=ab8e6baccf790262, PKN: 0, CRYPTO, PADDING"
41670,1822.943568,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41671,1822.94357,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41673,1823.006525,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41674,1823.006529,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41690,1823.161256,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=cd24d08a747f64e0, SCID=9ab2b7bfdce6b946, PKN: 0, CRYPTO, PADDING"
41691,1823.202571,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41692,1823.202575,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41694,1823.260359,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41695,1823.260366,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41698,1823.391271,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=19dcb3c068b408b6, SCID=5234ba52de9b059c, PKN: 1, CRYPTO, PADDING"
41700,1823.419136,10.240.103.183,10.164.2.89,QUIC,1382,"Initial, DCID=62e6ebf509d4713b, SCID=6eac9e23b1e859a9, PKN: 0, CRYPTO, PADDING"
41701,1823.428563,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41702,1823.428566,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41704,1823.461562,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41705,1823.461564,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41706,1823.485521,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41707,1823.485523,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41709,1823.519572,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41710,1823.519574,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41711,1823.599466,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=fb17b3f40f4d4d7f, SCID=d4b84c224597529d, PKN: 2, CRYPTO, PADDING"
41713,1823.642572,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41714,1823.642575,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41715,1823.643499,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41716,1823.643501,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41717,1823.649172,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=96631e29d7ed8516, SCID=99dfc15a0a465a27, PKN: 1, CRYPTO, PADDING"
41730,1823.677083,10.240.103.183,10.224.192.121,QUIC,1382,"Initial, DCID=19038afc85ff5d61, SCID=386f3b713bdd12b7, PKN: 0, CRYPTO, PADDING"
41731,1823.680356,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41732,1823.680359,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41737,1823.713512,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41738,1823.713515,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41741,1823.747555,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41742,1823.747557,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41743,1823.779566,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41744,1823.779569,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41746,1823.906374,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=405c62e6502b981b, SCID=ab8e6baccf790262, PKN: 1, CRYPTO, PADDING"
41747,1823.934956,10.240.103.183,10.130.2.228,QUIC,1382,"Initial, DCID=ead0930029ec0e0d, SCID=78a24ba7d10dacda, PKN: 0, CRYPTO, PADDING"
41748,1823.957586,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41749,1823.957589,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41751,1823.993515,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41752,1823.993519,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41753,1824.010697,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41754,1824.010701,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41769,1824.164439,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=cd24d08a747f64e0, SCID=9ab2b7bfdce6b946, PKN: 1, CRYPTO, PADDING"
41770,1824.201526,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41771,1824.20153,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41773,1824.276499,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41774,1824.276502,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41777,1824.422294,10.240.103.183,10.164.2.89,QUIC,1382,"Initial, DCID=62e6ebf509d4713b, SCID=6eac9e23b1e859a9, PKN: 1, CRYPTO, PADDING"
41779,1824.462544,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41780,1824.462547,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41781,1824.485313,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41783,1824.531548,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41784,1824.53155,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41799,1824.680251,10.240.103.183,10.224.192.121,QUIC,1382,"Initial, DCID=19038afc85ff5d61, SCID=386f3b713bdd12b7, PKN: 1, CRYPTO, PADDING"
41805,1824.721541,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41806,1824.721543,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41807,1824.748686,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41808,1824.748688,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41812,1824.78268,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41813,1824.782683,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41815,1824.938235,10.240.103.183,10.130.2.228,QUIC,1382,"Initial, DCID=ead0930029ec0e0d, SCID=78a24ba7d10dacda, PKN: 1, CRYPTO, PADDING"
41819,1825.020612,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41820,1825.020615,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41834,1825.269958,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d45d
41835,1825.276531,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41836,1825.276534,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41838,1825.393415,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=19dcb3c068b408b6, SCID=5234ba52de9b059c, PKN: 2, CRYPTO, PADDING"
41839,1825.429548,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41840,1825.42955,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41842,1825.487535,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41843,1825.487538,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41844,1825.489886,10.240.103.183,10.61.157.65,TCP,68,50792  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=1589341757 TSecr=0 SACK_PERM
41846,1825.522536,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41847,1825.522539,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41850,1825.646679,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41851,1825.646681,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41852,1825.651329,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=96631e29d7ed8516, SCID=99dfc15a0a465a27, PKN: 2, CRYPTO, PADDING"
41865,1825.694521,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41866,1825.694524,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41872,1825.745313,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41873,1825.745316,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41874,1825.747621,10.240.103.183,10.76.25.163,TCP,68,50793  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=1811472960 TSecr=0 SACK_PERM
41876,1825.778527,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41877,1825.77853,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41878,1825.78145,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41879,1825.781452,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41880,1825.908519,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=405c62e6502b981b, SCID=ab8e6baccf790262, PKN: 2, CRYPTO, PADDING"
41881,1825.944507,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41882,1825.94451,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41895,1826.166595,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=cd24d08a747f64e0, SCID=9ab2b7bfdce6b946, PKN: 2, CRYPTO, PADDING"
41896,1826.215335,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41897,1826.215338,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41898,1826.423424,10.240.103.183,10.164.2.89,QUIC,1382,"Initial, DCID=62e6ebf509d4713b, SCID=6eac9e23b1e859a9, PKN: 2, CRYPTO, PADDING"
41899,1826.471578,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41900,1826.471582,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41903,1826.526444,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41904,1826.526447,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41905,1826.537511,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41906,1826.537513,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41919,1826.682398,10.240.103.183,10.224.192.121,QUIC,1382,"Initial, DCID=19038afc85ff5d61, SCID=386f3b713bdd12b7, PKN: 2, CRYPTO, PADDING"
41924,1826.712509,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41925,1826.712512,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41927,1826.784539,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41930,1826.940431,10.240.103.183,10.130.2.228,QUIC,1382,"Initial, DCID=ead0930029ec0e0d, SCID=78a24ba7d10dacda, PKN: 2, CRYPTO, PADDING"
41948,1827.51658,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41949,1827.516583,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41950,1827.586325,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d72828f
41951,1827.596261,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=fb17b3f40f4d4d7f, SCID=d4b84c224597529d, PKN: 3, CRYPTO, PADDING"
41953,1827.63851,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41954,1827.638513,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41972,1827.785513,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41973,1827.785516,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41990,1828.524554,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
41991,1828.524557,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42010,1828.774491,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42011,1828.774494,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42027,1829.39127,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=19dcb3c068b408b6, SCID=5234ba52de9b059c, PKN: 3, CRYPTO, PADDING"
42029,1829.438529,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42030,1829.438533,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42032,1829.524489,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42033,1829.524492,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42034,1829.527038,10.240.103.183,10.207.51.22,TCP,68,50794  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=236005502 TSecr=0 SACK_PERM
42035,1829.559494,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42036,1829.559497,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42037,1829.651482,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=96631e29d7ed8516, SCID=99dfc15a0a465a27, PKN: 3, CRYPTO, PADDING"
42038,1829.653125,10.240.103.183,10.200.28.4,TCP,68,52017  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3493589605 TSecr=0 SACK_PERM
42051,1829.691504,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42052,1829.691508,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42053,1829.691509,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42054,1829.691509,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42060,1829.786423,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42061,1829.786426,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42062,1829.788756,10.240.103.183,10.9.109.253,TCP,68,50795  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3791471466 TSecr=0 SACK_PERM
42063,1829.820493,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42064,1829.820496,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42066,1829.908657,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=405c62e6502b981b, SCID=ab8e6baccf790262, PKN: 3, CRYPTO, PADDING"
42068,1829.950286,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42069,1829.95029,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42078,1830.054692,10.240.103.183,10.87.164.16,TCP,68,52018  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3161828009 TSecr=0 SACK_PERM
42079,1830.095309,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42080,1830.095313,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
42082,1830.166723,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=cd24d08a747f64e0, SCID=9ab2b7bfdce6b946, PKN: 3, CRYPTO, PADDING"
